,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
7,2020-04-06 18:04:03,"Can we put S&P 500 weighted average return on tangible capital, the US 10 year treasury yield, and CAPE on one chart?",0,0,1,6,2,40,0.035615634,0.025022326,0.939362,Neu,0.010593308,bluegrasscap
17,2019-12-02 17:40:05,. insightfully predicting car ownership & travel could merge into a greater product bundle  I'd argue Google's activities in travel / maps / Waymo agrees with this vision  ,0,1,1,1,1,8,0.28259286,0.009316446,0.7080907,Neu,0.27327642,bluegrasscap
18,2019-11-27 13:57:02,"""Amazon Alexa users can now receive medication reminders and make voice requests for prescription refills""  ",0,0,1,0,1,3,0.14373736,0.009945855,0.8463169,Neu,0.1337915,bluegrasscap
20,2019-11-23 18:06:05,"Historically, the phone book (now FB) would structurally always have a larger audience than the newspaper (now TWTR). But werent advertising rates higher in the newspaper than in the phone book?    ",0,1,1,7,4,29,0.08687568,0.02641252,0.88671184,Neu,0.060463157,bluegrasscap
28,2019-11-20 00:05:05,"This increasingly seems like a thing. Digital marketplaces are upset by their Google tax & being frenemies. The longer this builds, the more support other online advertising venues will get. And then maybe a tipping point.  ",1,1,1,3,2,33,0.059557475,0.42038557,0.52005696,Neu,-0.3608281,bluegrasscap
36,2019-11-13 01:23:04," Sure it does. If Uber can see you really like going to the Cheesecake Factory, they have a chance to iterate a product for you better than DoorDash. Ask Slack if Microsoft is innovating in messaging.",0,1,1,0,0,1,0.19336973,0.0105463,0.79608405,Neu,0.18282343,bluegrasscap
40,2019-11-05 21:42:02," Podcasts depend on advertising, current SPOT user base = multiples higher than AMZN Music, thus will monetize better for creators  but, maybe",0,1,1,2,0,2,0.481586,0.016492456,0.50192153,Neu,0.46509355,bluegrasscap
41,2019-11-05 13:57:04,"Are we close to the ""private labeling"" of SaaS?  Just as Amazon Marketplace sells Amazon branded batteries, cookware or towels, AWS will increasingly sell competing security, analytics, & other applications that displace single vertical SaaS",1,1,1,5,6,76,0.13622351,0.009568004,0.8542085,Neu,0.1266555,bluegrasscap
43,2019-11-03 16:23:05,Top cloud companies by revenue. Why would you not own MSFT + AWS over all the rest?  ,0,0,1,12,5,76,0.036447693,0.0255325,0.9380198,Neu,0.010915192,bluegrasscap
46,2019-11-02 17:01:00,"TaaS end game vertical value chain:  mapping 2 sided order network auton vehicles in car advertising   GOOG owns mapping, is clear leader for AVs, can monetize all of above w advertising  Is Ubers existing network defensive enough to vertically integrate above & below? ",1,1,1,2,1,19,0.28302428,0.008587359,0.7083883,Neu,0.27443692,bluegrasscap
