,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
15,2021-07-29 21:39:04,AMZN CFO says relatively slower growth versus last year’s numbers will continue “for the next few quarters.”,1,1,1,25,66,282,0.100069866,0.8572643,0.042665843,Neg,-0.7571944,zerohedge
35,2021-07-27 22:27:01,"AAPL CFO: ""Services revenue growth will slow, supply constraints will be greater - impacting iPhone and iPad - and there will be FX headwinds""",0,1,1,6,14,93,0.009056929,0.96295285,0.027990244,Neg,-0.9538959,zerohedge
58,2021-07-23 00:00:05,Facebook Moderators Demand Company Shred NDAs So They Can Share PTSD Horror Stories  ,0,0,1,14,55,159,0.024550442,0.11878617,0.8566634,Neu,-0.09423573,zerohedge
75,2021-07-19 17:02:04,*BIDEN: FB SHOULDN'T TAKE `KILLING PEOPLE' REMARK PERSONALLY,0,0,1,71,82,453,0.036693674,0.3093689,0.65393746,Neu,-0.27267525,zerohedge
93,2021-07-14 00:11:02,"Microsoft said it has discovered a threat actor targeting SolarWinds Serv-U software in targeted attack. Microsoft attributes the campaign with “high confidence” to DEV-0322, a group operating out of China  Biden should give Xi a list of 16 infrastructure entities not to hack",1,1,1,39,221,937,0.17526236,0.03280514,0.79193246,Neu,0.14245722,zerohedge
105,2021-07-08 20:45:02,Dealers are long gamma and at down 1.5% in SPX they should need to buy ~$10bn of futures today: MS,0,1,1,6,22,150,0.009352604,0.93852395,0.052123487,Neg,-0.9291713,zerohedge
121,2021-07-06 01:36:03,"If the S&P closes at new record highs on Tuesday, Wednesday and Thursday, it will be the first time in history it had a 10 consecutive all time highs winning streak.",1,1,1,79,159,1070,0.6859434,0.11384698,0.20020957,Pos,0.57209647,zerohedge
146,2021-06-28 03:30:04,"Facebook Could Be Held Liable For Sex Trafficking On Its Site, Texas Court Finds  ",1,0,1,111,382,1519,0.020825285,0.72732514,0.25184956,Neg,-0.7064999,zerohedge
152,2021-06-24 16:00:01,*MICROSOFT TO START ROLLING OUT NEW WINDOWS TO TESTERS NEXT WEEK  Testers must be vaccinated of course,1,0,1,20,51,407,0.058198486,0.018078677,0.92372286,Neu,0.04011981,zerohedge
157,2021-06-23 02:10:02,The grand fiat reset will be: - Fed creating digital dollars (making traditional fractional loan/deposit banking obsolete) - JPM will provide the blockchain infrastructure to repo out digital dollars - Facebook will provide the Libra stablecoins for mass adoption,0,1,1,78,288,737,0.1471529,0.009179103,0.84366804,Neu,0.1379738,zerohedge
163,2021-06-21 15:14:00,BULLARD: THE TAPER DEBATE IS OPEN AND THAT'S APPROPRIATE  the taper debate will close when the S&P drops another 8%,0,1,1,12,36,254,0.044716936,0.67477757,0.28050545,Neg,-0.6300606,zerohedge
168,2021-06-17 17:41:04,"Tomorrow will be a shitshow: 52% QQQ, 35% SPX, 61% IWM gamma expires, moves will be bananas   ",0,1,1,36,122,389,0.022292763,0.5897808,0.3879264,Neg,-0.5674881,zerohedge
170,2021-06-17 16:04:01,"*U.S. PROPOSES BAN ON CHINESE SURVEILLANCE CAMERAS, OTHER GEAR  how many times will the US ban chinese spy cams?",0,0,1,23,110,471,0.025686152,0.2790404,0.69527346,Neu,-0.25335425,zerohedge
179,2021-06-14 20:40:03,"Why is the VIX so low? Blame the apes: ""to the extent market makers are unable to cover the short single stock gamma generated by retail investors’ call buying, they may be actively trading long positions in strips of ultra-short-dated SPX index options to offset this gamma"" - GS",1,1,1,13,40,184,0.04208143,0.4186409,0.5392776,Neu,-0.3765595,zerohedge
187,2021-06-08 18:59:04,How Will A 15% Global Minimum Tax Impact S&P500 Earnings?  ,0,0,1,6,37,94,0.029832382,0.29888472,0.6712829,Neu,-0.26905233,zerohedge
188,2021-06-08 03:20:04,Ted Cruz: Facebook Could Be Held Liable For Actions And Correspondence With Dr. Fauci  ,1,0,1,46,252,917,0.016762314,0.75400394,0.22923377,Neg,-0.7372416,zerohedge
190,2021-06-07 21:44:04,Amazon Will Be Covered If International Tax Deal Ever Becomes Law  ,1,0,1,10,35,103,0.05666725,0.01732177,0.926011,Neu,0.03934548,zerohedge
192,2021-06-07 17:47:04,Facebook Won’t Take Revenue Share From Creators Until 2023  It will just sell everyone's private data at full price to the highest bidder,1,0,1,16,116,686,0.04002549,0.012785682,0.9471888,Neu,0.027239809,zerohedge
193,2021-06-07 15:12:03,"G7 decided that ""large firms"" with a profit margin of more than 10% will pay 20% tax on anything above that margin where they operate.    Why 10%? Because Amazon is 6.3%.",1,1,1,35,244,1067,0.031741478,0.04809189,0.9201666,Neu,-0.01635041,zerohedge
194,2021-06-06 23:48:04,The S&P500 index should seriously consider adding AMC and GME,0,1,1,49,123,1198,0.1001853,0.012099048,0.8877156,Neu,0.08808625,zerohedge
205,2021-06-02 20:24:04,"Goldman: ""8 of the top 10 performing stocks in the S&P 500 today could be considered value -- and in some cases -- deep value""",1,1,1,42,39,581,0.10683959,0.026172938,0.8669874,Neu,0.080666654,zerohedge
212,2021-06-01 18:28:02,Facebook's Diem has had “intense conversations” with the Fed as a result of which Catalini believes Diem will be the ‘gold standard’ of stablecoins.    ,1,1,1,36,48,158,0.8076287,0.012490082,0.17988124,Pos,0.7951386,zerohedge
213,2021-05-30 00:30:04,Could Facebook’s Diem Become FedCoin By Default?  ,0,0,1,26,45,133,0.023439415,0.06318747,0.9133731,Neu,-0.039748058,zerohedge
233,2021-05-25 01:19:02,"That's why Facebook's ""new and improved"" l̵i̵b̵r̵a̵ diem, with Fed backing, will be the biggest story of 2022.",1,1,1,17,61,162,0.22034849,0.010507795,0.7691437,Neu,0.2098407,zerohedge
238,2021-05-22 18:43:01,"Goldman: ""A blockchain platform like Ethereum could potentially become a large market for vendors of trusted information, like Amazon is for consumer goods today""",0,1,1,169,590,3169,0.6711552,0.008969729,0.3198751,Pos,0.6621855,zerohedge
249,2021-05-17 02:37:02,Has anyone calculated what will happen to US productivity when half the population boycotts Microsoft office,1,0,1,135,193,1758,0.019597534,0.58399516,0.39640734,Neg,-0.56439763,zerohedge
265,2021-05-12 21:29:05,Facebook's Stablecoin project is back online and will partner with Silvergate Capital (whose market cap is a tiny $2BN),0,1,1,12,41,181,0.4917265,0.008239359,0.50003415,Neu,0.48348713,zerohedge
267,2021-05-12 18:49:04,AMZN can't catch a bid on day of Citi upgrade,0,0,1,9,12,90,0.032836907,0.59261537,0.37454775,Neg,-0.55977845,zerohedge
377,2021-04-16 14:14:01,*SNB SAYS FX INTERVENTIONS NECESSARY FOR MONETARY POLICY  translation: we will buy AAPL with freshly printed money for as long as we want,1,1,1,7,22,117,0.20877467,0.010674633,0.7805507,Neu,0.19810003,zerohedge
436,2021-03-19 18:54:05,BofA believes the S&P will close 2021 125 points lower,0,1,1,41,36,270,0.35309705,0.04976557,0.59713733,Neu,0.3033315,zerohedge
450,2021-03-15 15:36:02,"GERMANY'S PEI SAYS SEE CONSPICUOUS ACCUMULATION OF A SPECIAL FORM OF VERY RARE CEREBRAL VEIN THROMBOSIS IN CONNECTION WITH LACK OF BLOOD PLATELETS AND BLEEDING FOLLOWING VACCINATION  Facebook ""factcheckers"": will you allow the terrorists at the PEI to spread malicious facts",0,0,1,20,165,477,0.021750122,0.6058672,0.37238264,Neg,-0.58411705,zerohedge
456,2021-03-12 18:53:01,AMZN has 1.3mm employees. Unionization will hurt  ,0,1,1,41,47,346,0.007881024,0.9682235,0.02389548,Neg,-0.96034247,zerohedge
459,2021-03-11 14:49:04,"""Those looking for larger trading swings may want to focus on IWM/RUT and QQQ/NDX as those indicies hold negative gamma profiles which infers more relative volatility vs SPX."" - Spot Gamma",0,1,1,3,16,59,0.024846528,0.8525118,0.12264165,Neg,-0.82766527,zerohedge
