,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
3,2018-04-05 18:20:05,What private company would you like to see do an IPO? A scad of finance bloogers weigh in.  ,0,1,1,1,2,5,0.041162595,0.057081293,0.9017561,Neu,-0.015918698,abnormalreturns
25,2018-03-28 17:40:00,So there's a 90% chance I'll be disappointed at the end of October... (via     ,1,1,1,0,0,2,0.13876843,0.2767737,0.5844579,Neu,-0.13800526,abnormalreturns
55,2018-03-21 16:50:05,Why portfolio managers will ultimately have to take note of the mess at Facebook: career risk. (via   ,0,0,1,0,4,11,0.025862353,0.09864992,0.8754877,Neu,-0.07278757,abnormalreturns
111,2018-03-09 15:27:00,From the 'someone is wrong on the Internet' department: the CEO of Janus Henderson thinks passive investors shouldn't be allowed to vote their shares. (via    image:    ,1,1,1,0,2,15,0.022697471,0.30243433,0.6748682,Neu,-0.27973685,abnormalreturns
120,2018-03-08 14:31:03,The late Peter Bernstein (via Howard Marks) - “The market will not give you high returns for simply breathing.”,0,1,1,0,2,7,0.1489796,0.03431688,0.8167035,Neu,0.11466272,abnormalreturns
141,2018-03-04 12:46:01,"Top clicks this week (March 3rd) on Abnormal Returns with: the case for value stocks, Buffett's performance woes and when yes should be a no.    ",0,0,1,0,1,9,0.034791544,0.7786999,0.18650858,Neg,-0.74390835,abnormalreturns
146,2018-03-02 18:01:01,"When  speaks I take note: ""I still think the economy will be fine in 2018, but the story is changing.""  ",1,1,1,0,4,10,0.092663,0.78542924,0.1219078,Neg,-0.69276625,abnormalreturns
158,2018-02-28 15:10:02,The singularity is nigh! Everyone will soon be able to upload their investment strategy into an ETF for posterity. (via   ,0,1,1,0,1,4,0.10758656,0.010949686,0.8814638,Neu,0.09663688,abnormalreturns
164,2018-02-27 13:53:02,When you chart Berkshire's performance on a log basis you can clearly see the drop-off in relative performance. (via     ,0,1,1,1,7,7,0.016588788,0.8791242,0.104287006,Neg,-0.8625354,abnormalreturns
216,2018-02-13 16:45:02,"From your lips to God's ears...""Darvish complements a  rotation that may become one of the best in the league again."" (via   ",0,0,1,1,0,0,0.24547505,0.012129562,0.7423954,Neu,0.2333455,abnormalreturns
290,2018-01-26 15:09:00,"Given market conditions, Dell would be crazy to NOT consider coming back to the public markets. (via   ",1,1,1,0,0,0,0.024675326,0.058399655,0.9169251,Neu,-0.03372433,abnormalreturns
316,2018-01-20 20:09:00,[post] Control what you can and let the market do what it will: lessons from pension fund return assumptions.    ,0,1,1,0,5,9,0.04947645,0.01924479,0.93127877,Neu,0.030231658,abnormalreturns
365,2018-01-12 18:24:00,I listen to all of these: five investing podcasts you should be listening to. (via   ,0,1,1,1,3,19,0.038634907,0.022531468,0.93883365,Neu,0.016103439,abnormalreturns
395,2018-01-07 20:09:03,[post] We shouldn't be surprised that 401(k) plan participants subtly react against auto-enrollment (and what to do about it).    ,1,0,1,0,0,2,0.17075706,0.15474518,0.67449784,Neu,0.016011879,abnormalreturns
477,2017-12-20 00:53:00,Great list. I will read most of these.  ,0,0,1,0,2,13,0.039894614,0.024918972,0.9351864,Neu,0.014975643,abnormalreturns
483,2017-12-19 17:35:00,  Wish I could write like that. Really moving. Would be happy to read only his personal writing.,0,1,1,0,0,1,0.056348342,0.023768099,0.9198836,Neu,0.03258024,abnormalreturns
488,2017-12-18 17:35:01,Given the move in $LFIN it might be time to change the name of  to CoinTwits and go public... cc:   ,1,0,1,0,0,16,0.049883176,0.013160965,0.93695587,Neu,0.03672221,abnormalreturns
491,2017-12-18 15:48:04,"If I wanted to sell my NFL franchise because of long-term concerns about: CTE, ratings, etc. I might use an unrelated issue to justify a sale. Just saying... ",1,1,1,1,1,9,0.045814186,0.068104826,0.8860809,Neu,-0.02229064,abnormalreturns
492,2017-12-18 15:42:02,My friends  are having a matching gift challenge. Join me in giving $10 and it will be matched 1:1 through year-end.  ,1,1,1,0,0,1,0.11430641,0.011396874,0.8742967,Neu,0.102909535,abnormalreturns
516,2017-12-13 15:32:00,Wish I could make the business case for a new iMac Pro.... (via   ,0,0,1,2,1,4,0.18789285,0.008052662,0.8040545,Neu,0.17984019,abnormalreturns
551,2017-12-08 16:34:00,Index funds have won. It now may be time to examine among the forgotten stocks. (via   ,1,1,1,0,1,5,0.05859439,0.025608817,0.9157968,Neu,0.032985575,abnormalreturns
605,2017-11-30 15:06:04,"At only $7.17 (or $3.99 Kindle), ""Astrophysics for People in a Hurry"" by  would be a great stocking stuffer this holiday season.    ",0,0,1,11,36,376,0.089269035,0.019375753,0.8913552,Neu,0.069893286,abnormalreturns
616,2017-11-28 14:39:03, has an urgent message for active managers that will likely fall on deaf ears.   $$,0,1,1,0,0,0,0.07666521,0.107989915,0.81534487,Neu,-0.031324707,abnormalreturns
637,2017-11-24 12:03:04,"Another great use of the GIFTBOOK17 promo code would be the well-reviewed ""The Second World Wars"" by     ",0,0,1,0,0,4,0.1251452,0.010771762,0.86408305,Neu,0.11437344,abnormalreturns
658,2017-11-20 16:54:03,"""What steps can you take today to be a thankful investor?"" (via      $$",0,1,1,0,0,3,0.15556751,0.010057678,0.8343748,Neu,0.14550984,abnormalreturns
676,2017-11-17 17:27:05,The Brooklyn Investor weighs in on what it would take for the S&P 500 to truly be in a bubble.   $SPX $SPY $IVV,0,1,1,0,0,3,0.036137264,0.085974135,0.87788856,Neu,-0.04983687,abnormalreturns
696,2017-11-14 16:50:01,  It would clear the field for a whole generation of economics writers...,0,0,1,0,0,3,0.21962312,0.011551109,0.76882577,Neu,0.208072,abnormalreturns
722,2017-11-08 17:38:05,"Love this from  ""Do one small thing today that, if repeated consistently, will change your life in five years. And try to do it again tomorrow.""  ",1,0,1,1,8,27,0.08513568,0.02751603,0.88734823,Neu,0.057619654,abnormalreturns
751,2017-11-01 16:27:02, Don’t tempt  He just might do it!,0,0,1,1,0,2,0.05185339,0.15729879,0.7908478,Neu,-0.1054454,abnormalreturns
757,2017-10-31 13:56:05, I'm waiting for the 3x leveraged Bitcoin ETPs. Should be fun...,0,1,1,0,0,2,0.098574206,0.016012644,0.88541317,Neu,0.08256156,abnormalreturns
759,2017-10-30 20:24:05,  The great thing about ornate carpets is you can just roll them up when you are on the lam.,0,1,1,0,0,2,0.04589622,0.032252707,0.9218511,Neu,0.013643514,abnormalreturns
762,2017-10-30 19:41:05, I'll see your two seasons and raise you another season...,0,0,1,0,0,3,0.1448291,0.02013689,0.835034,Neu,0.1246922,abnormalreturns
774,2017-10-28 23:47:02,Jamie Dimon may not know Bitcoin ($BTC.X) but he does know how to trade JP Morgan ($JPM) stock. (via   ,0,1,1,0,1,1,0.03227506,0.02252898,0.94519603,Neu,0.009746078,abnormalreturns
784,2017-10-27 17:12:02,Who knew there will still coal stocks to trade? (via    $KOL,1,0,1,0,1,2,0.042291127,0.024523802,0.9331851,Neu,0.017767325,abnormalreturns
814,2017-10-19 15:10:02,"When, if ever, will ETFs surpass mutual funds in AUM? A distinguished panel of bloggers weighs in.   $BLK $STT $WETF  ",0,0,1,0,0,2,0.13777329,0.011221823,0.8510049,Neu,0.12655146,abnormalreturns
815,2017-10-19 03:13:05,“I am sure someone else can step up to tell you to buy gold. “  ,0,1,1,0,0,1,0.24678758,0.0143503,0.7388621,Neu,0.23243728,abnormalreturns
817,2017-10-18 15:34:04,In today's Finance Blogger Wisdom: What do you do with your money that you would NOT recommend to others?   $$  ,0,0,1,0,1,1,0.03089689,0.022819392,0.9462837,Neu,0.0080774985,abnormalreturns
818,2017-10-17 14:58:02,Today in Finance Blogger Wisdom we ask how you would monetize a new and novel return factor.   $$  ,0,1,1,0,2,14,0.106170654,0.0101461075,0.88368326,Neu,0.09602454,abnormalreturns
836,2017-10-13 15:02:03,"""You can't backtest pain."" -    $STUDY",0,0,1,0,2,7,0.08335991,0.08457741,0.83206266,Neu,-0.0012174994,abnormalreturns
842,2017-10-11 17:52:03,"Wednesday links: making things easy, the risk to family offices and why you should get a flu shot.   $$  ",0,1,1,0,0,1,0.030204216,0.055356313,0.9144395,Neu,-0.025152097,abnormalreturns
846,2017-10-10 14:15:04,Nice paper by  who shows adding managed futures can increase safe withdrawals.   $STUDY,1,1,1,2,1,4,0.910373,0.013851933,0.07577515,Pos,0.89652103,abnormalreturns
873,2017-10-05 14:49:00," ""Unhelpful and Misleading"" may be the name of my new blog...",0,0,1,0,0,5,0.027993586,0.26722443,0.70478195,Neu,-0.23923084,abnormalreturns
890,2017-10-03 14:14:01,Great advice from  on how 'anxious introverts' can thrive at big events.  ,0,0,1,0,2,12,0.1121236,0.014856747,0.87301964,Neu,0.09726685,abnormalreturns
893,2017-10-03 03:42:00,  Instead of ‘Brewster’s Millions’ they could call it ‘TED’s Billions’...,1,0,1,0,0,1,0.036723103,0.025507055,0.93776983,Neu,0.011216048,abnormalreturns
899,2017-10-01 22:36:04,"Our 12th blogiversary is coming up. See how an Abnormal Returns membership can help you, the site and charity.    ",0,1,1,0,2,11,0.037591062,0.041988637,0.92042035,Neu,-0.004397575,abnormalreturns
919,2017-09-28 14:58:03,"Speaking of big data, can  be used to measure economic activity? (via   ",1,0,1,0,0,2,0.0477424,0.026287306,0.9259704,Neu,0.021455094,abnormalreturns
923,2017-09-27 17:23:04,Great short post by  on why there will alway be a need for financial advice.   $$,0,0,1,3,12,26,0.09802482,0.023498505,0.8784767,Neu,0.07452632,abnormalreturns
940,2017-09-25 02:01:04,[post] Once you publish your book everything else is gravy or why you shouldn't write a book only for the money.    ,0,1,1,0,0,5,0.02548855,0.12160238,0.8529091,Neu,-0.09611383,abnormalreturns
953,2017-09-22 13:45:02,ICYMI here is my take on how ESG strategies can help investors get started (and stay motivated).    ,1,1,1,0,2,1,0.15078701,0.010188716,0.83902425,Neu,0.1405983,abnormalreturns
