,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
0,2018-04-05 00:59:01,Facebook says as many as 87 million people's data may have been improperly shared with Cambridge Analytica   via  tictocnews  ,1,1,1,8,32,28,0.01122604,0.8694321,0.11934188,Neg,-0.85820603,business
1,2018-04-05 00:54:01,The surprise winners of a trade spat between the U.S. and China might turn out to be Mexican producers of pork and flat-screen televisions    ,0,0,1,3,21,38,0.08984431,0.060507037,0.8496486,Neu,0.029337272,business
6,2018-04-05 00:29:00,Ford is concerned that Nafta rule changes wouldn't preserve U.S. jobs    ,1,1,1,1,20,17,0.069506854,0.8813903,0.04910288,Neg,-0.81188345,business
18,2018-04-04 23:42:00,"Those China tariffs will hit Midwestern states the hardest, and could spell trouble for GOP in midterms    ",0,1,1,10,26,35,0.011010186,0.9680199,0.020969886,Neg,-0.95700973,business
19,2018-04-04 23:37:00,The BMW 7-Series Hybrid Sedan just might be the most prestigious in the 7-Series lineup    ,0,0,1,6,11,35,0.18934923,0.010409871,0.80024093,Neu,0.17893936,business
24,2018-04-04 23:10:03,Trump can't hurt Amazon.  wonders why he'd try   via   ,0,0,1,6,18,31,0.03728123,0.04834292,0.9143758,Neu,-0.011061691,business
29,2018-04-04 22:49:03,"Here's why California might require Twitter and Facebook to disclose bots, with    via   ",0,0,1,0,17,19,0.020168345,0.09318905,0.8866426,Neu,-0.07302071,business
32,2018-04-04 22:33:01,Former Fox News employees say there should be no blackout on their defamation lawsuit against Bill O’Reilly    ,0,1,1,3,8,33,0.032784376,0.34279704,0.6244186,Neu,-0.31001267,business
33,2018-04-04 22:28:00,South Korea is worried it will be a victim of a China-U.S. trade war    ,1,1,1,3,29,21,0.012312301,0.95847076,0.029216914,Neg,-0.94615847,business
60,2018-04-04 20:40:04,Who will China's propane tariffs really punish? Not the U.S.    ,0,0,1,4,6,8,0.046739623,0.13007103,0.8231893,Neu,-0.083331406,business
71,2018-04-04 19:50:05,A look at Facebook's stock after they announced that up to 87 million people may have been affected by Cambridge Analytica    ,1,0,1,6,78,73,0.01793409,0.6004419,0.381624,Neg,-0.5825078,business
74,2018-04-04 19:42:01,"FX traders aren't sure how the ongoing trade fight will play out, so they are standing still for now    ",0,1,1,2,5,12,0.046114996,0.14395066,0.8099343,Neu,-0.09783566,business
78,2018-04-04 19:28:00,Boeing could suffer as China plans 25% tariff on U.S. aircraft    ,0,1,1,3,25,35,0.044939127,0.93602276,0.019038094,Neg,-0.89108366,business
83,2018-04-04 19:11:02,"Those China tariffs will hit Midwestern states the hardest, and could spell trouble for GOP in midterms    ",0,1,1,5,31,42,0.011010186,0.9680199,0.020969886,Neg,-0.95700973,business
84,2018-04-04 19:07:01,Drone fans may face new restrictions if Alphabet gets its way    ,0,1,1,1,11,13,0.02188965,0.7109003,0.2672101,Neg,-0.6890107,business
86,2018-04-04 18:58:02,Trump's CIA director nominee will have to explain what her role was in the agency's torture of terror suspects    ,1,0,1,8,18,17,0.022202147,0.21819328,0.7596046,Neu,-0.19599113,business
94,2018-04-04 18:20:05,Pot sales may surpass soda by 2030    ,0,0,1,5,78,136,0.70514935,0.0100675365,0.28478312,Pos,0.69508183,business
