,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
3,2018-04-06 22:47:01,"Person must've been like, ""let's trick from poor bastards for $35 and let him think he's getting really good tea, but instead send him really bad tea. To play it off, we'll make the tin smell like the good tea and seal it. He'll be so pissed.""",1,1,1,4,1,4,0.031881206,0.5109256,0.4571933,Neg,-0.47904438,the_real_fly
6,2018-04-06 21:26:03,"The Trump $100b number was strategic. He's trying to goad China into tit for tat, which would highlight the vast difference in trade between both countries. This is most definitely a trade war.",1,1,1,3,3,24,0.088031664,0.12116721,0.7908011,Neu,-0.03313555,the_real_fly
8,2018-04-06 21:24:05,"If China retaliates and says $100b in goods to be taxes from US -- that would comprise of ALL American goods into China, which would likely earn a $500b response by Trump. You heard it here first.",1,1,1,8,4,32,0.06805228,0.055566166,0.8763816,Neu,0.012486111,the_real_fly
13,2018-04-06 20:58:01,"If the market doesn't gap down 1,000 points on Monday, I will delete the  account.  ",0,1,1,3,1,27,0.01163055,0.85635144,0.13201803,Neg,-0.8447209,the_real_fly
16,2018-04-06 20:28:02,President XI must kneel before Emperor Trump,0,0,1,2,1,5,0.032740872,0.02730144,0.9399577,Neu,0.0054394323,the_real_fly
24,2018-04-06 20:03:02,"If we do not close -1,000 or more, I will delete my account",0,1,1,20,6,43,0.017545521,0.40221193,0.5802425,Neu,-0.3846664,the_real_fly
28,2018-04-06 18:53:01,"Here's the good news. China can't keep taxing US goods, since they barely buy any at all. Recent $50b tariff hit was more than 30% of all US exports into China, whereas our actions were less than 10%.",1,1,1,4,11,23,0.25056812,0.3489505,0.40048143,Neu,-0.09838238,the_real_fly
32,2018-04-06 17:22:01,Roubini on Trump's fiscal policy and how it might lead to 'full scale bear market'  ,0,0,1,1,1,3,0.09693258,0.2077048,0.6953626,Neu,-0.110772215,the_real_fly
36,2018-04-06 07:12:03,Would you rather be knifed or shot?,1,0,1,2,2,3,0.0337084,0.22097057,0.745321,Neu,-0.18726218,the_real_fly
39,2018-04-06 06:50:03,Why the hell are people getting stabbed like crazy in London? Will someone give those criminals guns so they can properly murder?,1,1,1,3,1,21,0.026111932,0.51174366,0.46214435,Neg,-0.48563173,the_real_fly
