,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
3,2018-04-08 23:31:00,Northrop Grumman may be to blame for botched satellite launch in January  ,1,0,1,1,11,10,0.014620103,0.89348364,0.09189628,Neg,-0.8788635,marketwatch
4,2018-04-08 23:15:04,Whistleblower says number of Facebook users with exposed data could be much higher  ,1,1,1,4,27,33,0.013527364,0.8932983,0.09317429,Neg,-0.879771,marketwatch
12,2018-04-08 21:20:01,"Amazon, Apple, Google and Facebook will all go away within 50 years, says author    ",0,1,1,14,24,52,0.026870776,0.04572665,0.9274026,Neu,-0.018855873,marketwatch
14,2018-04-08 16:01:05,This one simple trick could drastically reduce the amount of money you spend on your next car  ,0,1,1,0,2,31,0.08603289,0.59021145,0.32375565,Neg,-0.5041786,marketwatch
20,2018-04-08 03:11:01,Trump may be right: China can't match the U.S. in tit-for-tat tariffs. But it has other weapons to use.  ,0,1,1,2,13,24,0.09090485,0.07202866,0.8370665,Neu,0.018876188,marketwatch
21,2018-04-08 02:58:02,The Trump administration is pushing for online retailers to pay more in state and local taxes.   One retailer that could be affected by a stricter tax policy: the online store of the Trump Organization  ,1,1,1,9,12,23,0.081949435,0.31240267,0.6056479,Neu,-0.23045322,marketwatch
22,2018-04-08 02:45:04,"Investors should give up any hope that the stock market will hit a new high within the next six months, this research director says   (via   ",0,1,1,1,7,19,0.1360097,0.04758805,0.81640226,Neu,0.08842164,marketwatch
23,2018-04-08 02:33:02,Why stocks could fall nearly 40% over the coming 18 months    ,0,1,1,6,21,32,0.00896749,0.9640354,0.026997076,Neg,-0.9550679,marketwatch
31,2018-04-08 01:09:05,Proof that saving $750 a month (with a 14% annual return of course) could make you a millionaire in 25 years     ,0,1,1,18,55,131,0.4758443,0.012336991,0.51181877,Neu,0.4635073,marketwatch
33,2018-04-08 00:50:03,You don't need to pay $10 a month for movie and music streaming services. Here's how you can get all that for free:  ,0,1,1,0,10,17,0.050677978,0.021443266,0.9278788,Neu,0.029234711,marketwatch
37,2018-04-08 00:08:05,35 things you should know about money by the time you’re 35  ,0,1,1,1,18,33,0.037780464,0.03308391,0.9291356,Neu,0.0046965554,marketwatch
44,2018-04-07 22:53:05,Facebook said most of its 2 billion users likely had their data scraped. Will people finally leave?  ,1,0,1,14,37,34,0.025051178,0.51545733,0.45949143,Neg,-0.49040616,marketwatch
48,2018-04-07 22:11:00,Even most multimillionaires can’t afford to own a private jet  ,0,0,1,1,15,16,0.028203854,0.07942124,0.89237493,Neu,-0.051217385,marketwatch
57,2018-04-07 20:16:03,Why stocks could fall nearly 40% over the coming 18 months    ,0,1,1,5,14,14,0.00896749,0.9640354,0.026997076,Neg,-0.9550679,marketwatch
58,2018-04-07 20:04:02,3 types of advisers who should be avoided (or at least be treated with caution):   ,1,0,1,1,8,15,0.031548366,0.049968775,0.9184829,Neu,-0.01842041,marketwatch
60,2018-04-07 19:39:02,Why investors should be welcoming the volatility that’s made a dramatic reappearance in the U.S. stock market  ,1,1,1,2,18,35,0.14784268,0.04535734,0.8068,Neu,0.10248534,marketwatch
61,2018-04-07 19:26:03,Steam showers and heated floors can boost a home’s selling price by up to 30%  ,1,1,1,0,15,31,0.86031634,0.0101325335,0.12955123,Pos,0.8501838,marketwatch
67,2018-04-07 18:08:00,Hackers might be targeting your office gossip  ,0,1,1,0,1,2,0.022113457,0.6427627,0.33512384,Neg,-0.6206493,marketwatch
77,2018-04-07 16:21:00,Why stocks could fall nearly 40% over the coming 18 months    ,0,1,1,7,20,28,0.00896749,0.9640354,0.026997076,Neg,-0.9550679,marketwatch
79,2018-04-07 15:59:00,These are the home upgrades that will boost your home's value the most (Can you guess No. 1?)    ,0,1,1,1,2,9,0.20245123,0.010686406,0.7868623,Neu,0.19176482,marketwatch
80,2018-04-07 15:46:05,3 types of advisers who should be avoided (or at least be treated with caution):   ,1,0,1,1,12,14,0.031548366,0.049968775,0.9184829,Neu,-0.01842041,marketwatch
85,2018-04-07 14:50:05,You don't need to pay $10 a month for movie and music streaming services. Here's how you can get all that for free:  ,0,1,1,3,9,16,0.050677978,0.021443266,0.9278788,Neu,0.029234711,marketwatch
86,2018-04-07 14:40:01,Proof that saving $750 a month (with a 14% annual return of course) could make you a millionaire in 25 years     ,0,1,1,17,55,107,0.4758443,0.012336991,0.51181877,Neu,0.4635073,marketwatch
89,2018-04-07 14:10:03,Trump may be right: China can't match the U.S. in tit-for-tat tariffs. But it has other weapons to use.  ,0,1,1,5,25,21,0.09090485,0.07202866,0.8370665,Neu,0.018876188,marketwatch
93,2018-04-07 13:24:02,Facebook said most of its 2 billion users likely had their data scraped. Will people finally leave?  ,1,0,1,16,54,34,0.025051178,0.51545733,0.45949143,Neg,-0.49040616,marketwatch
96,2018-04-07 12:55:00,PwC may have to pay out a damage award of historic proportions in the accounting world -- possibly as high as $625 million.  ,0,0,1,1,48,55,0.04226342,0.8809698,0.07676677,Neg,-0.8387064,marketwatch
98,2018-04-07 12:27:04,Could Trump be sued for his Amazon tweets?    ,1,0,1,10,10,31,0.020542875,0.7788765,0.20058058,Neg,-0.7583336,marketwatch
99,2018-04-07 12:14:03,"One year ago, an ETF expert planned a fund to allow investors to bet on a trade war.  But he couldn't find any takers.  ",1,0,1,2,11,20,0.043957617,0.052945517,0.9030969,Neu,-0.0089879,marketwatch
101,2018-04-07 11:47:04,Even most multimillionaires can’t afford to own a private jet  ,0,0,1,4,8,27,0.028203854,0.07942124,0.89237493,Neu,-0.051217385,marketwatch
106,2018-04-07 10:44:03,35 things you should know about money by the time you’re 35  ,0,1,1,1,25,34,0.037780464,0.03308391,0.9291356,Neu,0.0046965554,marketwatch
110,2018-04-07 09:53:05,Here’s what you can learn from my financial mistakes  ,0,1,1,0,5,2,0.07913499,0.013856746,0.90700823,Neu,0.06527825,marketwatch
121,2018-04-07 07:28:01,Can falling bitcoin prices really be blamed on the tax man?  ,1,1,1,3,2,7,0.038263697,0.53260964,0.42912668,Neg,-0.49434593,marketwatch
131,2018-04-07 05:30:01,PwC may have to pay out a damage award of historic proportions in the accounting world -- possibly as high as $625 million.  ,0,0,1,3,31,43,0.04226342,0.8809698,0.07676677,Neg,-0.8387064,marketwatch
132,2018-04-07 05:17:04,"China might have more to lose in a trade war with Trump, but it won’t be pain-free for the U.S.  ",1,0,1,6,11,13,0.42682853,0.4595868,0.11358469,Neg,-0.032758266,marketwatch
133,2018-04-07 05:03:04,"Trump may have the last laugh in the trade skirmishes, says one trade expert. Here's how:  ",0,1,1,5,11,15,0.02717839,0.10593804,0.8668836,Neu,-0.07875965,marketwatch
