,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
9,2018-04-03 19:27:04,"Why Trust will overcome Aggregation, & a path for AAPL to win  ",0,0,1,1,3,11,0.23798716,0.010722143,0.75129074,Neu,0.22726502,bluegrasscap
33,2018-03-31 17:43:02,"  winning biz model: the software+AI layer; also, a TAM expanding move for core GOOG... how much more searching, YT watching, emailing etc will Google users do when a self driving vehicle frees up 30-60min of their day?",0,1,1,3,1,6,0.0948538,0.011175064,0.8939711,Neu,0.08367874,bluegrasscap
35,2018-03-31 15:00:01,"   ""If you want the best fat-margin pitch you can think of, it is telling a middleclass woman that if she takes this her baby will be smart and healthy.""",0,1,1,0,0,6,0.12901394,0.016828725,0.8541573,Neu,0.11218522,bluegrasscap
44,2018-03-30 14:23:04,"Coffee causes cancer & Under Armour leaks your personal data  but Facebook, who has never broken any laws or hurt anyone, must be stopped",1,1,1,12,8,47,0.023910493,0.16290167,0.81318784,Neu,-0.13899118,bluegrasscap
49,2018-03-29 18:39:01," sure; then think about what other SKUs dominate revs... cigs, beer, sugar; will remain great cash on cash biz for prob a long time, but terminal value going down",0,1,1,3,0,4,0.24284008,0.053904545,0.70325536,Neu,0.18893553,bluegrasscap
59,2018-03-29 17:21:02,"economic conditions continue to improve; if earnings grow as expected, & rates dont move too fast, analysts will quickly run out of material issues to be concerned about (same as it ever was I guess)  ",1,1,1,3,2,6,0.50559795,0.3750843,0.1193177,Pos,0.13051364,bluegrasscap
76,2018-03-28 17:42:00,    CMPR shareholder letter / biz quality ratio about the highest I can think of,0,0,1,1,0,3,0.67198515,0.0121391425,0.31587577,Pos,0.659846,bluegrasscap
90,2018-03-28 03:58:01," I dont understand ""destroys reputation with core consumer""... I think it would add a huge distribution advantage + reach new consumers w/o prior access to AMZN; sorry for any misinterpretation, & obviously this thread getting way off into hypothetical",0,1,1,1,0,3,0.2796937,0.055966344,0.66434,Neu,0.22372735,bluegrasscap
95,2018-03-27 23:39:05, the best macro themed short I can think of,1,0,1,1,0,2,0.08768245,0.016058123,0.8962594,Neu,0.071624324,bluegrasscap
98,2018-03-27 21:51:00,ADBE pushes back to analyst saying CPG will cut back on digital marketing  ,0,1,1,2,2,22,0.10060281,0.19943003,0.69996715,Neu,-0.09882722,bluegrasscap
99,2018-03-27 19:10:02, the four wall economics of a dollar store are incredible (ROICs are north of 20% at worst; payback can be little as 2 yrs) and there is probably a decade of runway to reinvest in new stores at these returns (ignoring any AMZN / online model synergies),0,1,1,1,0,2,0.6138347,0.016615441,0.36954993,Pos,0.5972192,bluegrasscap
105,2018-03-27 18:24:04,Why should AMZN not acquire DG or DLTR ?,0,0,1,12,2,13,0.029201118,0.06048835,0.9103105,Neu,-0.03128723,bluegrasscap
109,2018-03-27 17:01:04,"Ceridian is a business undergoing an intentional revenue model transition eg ADBE, ADSK, but IPOing at a later stage of transition; reported financials could be messy for a while (also due to divestitures) & distort value  ",1,1,1,2,0,10,0.0092216255,0.9433705,0.047407933,Neg,-0.9341489,bluegrasscap
