,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
3,2018-04-02 23:14:00,"Opinion: Europe will now decide if the Iran Deal survives, but Donald Trump must be prepared to accept a real fix if it’s offered, writes   ",1,1,1,7,31,59,0.51070994,0.019769263,0.46952084,Pos,0.4909407,wsj
5,2018-04-02 22:35:00,"Opinion: The NLRB evades the law but can bring itself into line, writes Peter Schaumber  ",0,1,1,3,12,21,0.6985547,0.02590885,0.27553642,Pos,0.67264587,wsj
7,2018-04-02 22:05:02,"Today on Snapchat: This is why you shouldn’t get too excited about bitcoin. Also, why would Walmart want to buy health insurer Humana?    ",1,1,1,6,21,26,0.036697898,0.06842157,0.8948805,Neu,-0.031723674,wsj
12,2018-04-02 21:14:00,Opinion: Attack of the killer cappuccino: Californians can look forward to cancer warnings on coffee  ,0,0,1,10,30,39,0.12644152,0.0148310345,0.85872746,Neu,0.11161049,wsj
14,2018-04-02 20:50:04,EPA will ease vehicle-emissions standards  ,0,0,1,33,30,58,0.25989017,0.02452088,0.715589,Neu,0.2353693,wsj
19,2018-04-02 20:12:00,"Opinion: The Consumer Product Safety Commission is still run by Democrats. If Senators don’t move fast to confirm Trump nominees Ann Marie Buerkle and Dana Baiocco, Obama’s picks will continue their reign well into 2019  ",1,1,1,19,22,36,0.046025094,0.0819093,0.87206554,Neu,-0.035884205,wsj
28,2018-04-02 18:53:00,"Facebook users lie to foil advertisers and trackers, but the fibs can lead to some awkward moments downstream.  ",0,1,1,7,22,50,0.01630794,0.8715497,0.11214226,Neg,-0.8552418,wsj
35,2018-04-02 17:29:00,Financial technology firm GreenSky has filed confidentially for IPO that could take place this summer  ,1,1,1,3,16,25,0.020805128,0.119119644,0.86007524,Neu,-0.098314516,wsj
42,2018-04-02 16:33:00,Lots of teams have players who can shoot 3-pointers in 2018. Not many have a big man who can shoot threes. Michigan and Villanova both have one.  ,0,1,1,0,2,9,0.05840942,0.030958936,0.9106317,Neu,0.027450483,wsj
47,2018-04-02 15:40:00,"If startups have their way, virtual fencing will soon disrupt how farmers herd cattle  ",0,1,1,1,19,29,0.013561457,0.81797177,0.1684668,Neg,-0.80441034,wsj
61,2018-04-02 12:15:00,Party-switching helped propel Trump to the White House but the question this year is whether those voters will back Republican candidates with the same enthusiasm  ,1,1,1,7,13,29,0.109710835,0.054736488,0.8355527,Neu,0.054974347,wsj
66,2018-04-02 11:00:02,The link between two recent fatal incidents involving self-driving or semiautonomous cars: a human was at the wheel and could have taken control  ,1,1,1,9,26,52,0.02886639,0.7988004,0.17233318,Neg,-0.769934,wsj
71,2018-04-02 09:45:00,Why investors in Spotfiy could be in for a turbulent Tuesday  ,0,0,1,0,26,29,0.037219375,0.5798739,0.3829067,Neg,-0.5426545,wsj
80,2018-04-02 07:30:01,The Chinese Finance Ministry said the tariffs on imports of American goods would take effect Monday  ,1,0,1,17,60,76,0.044123694,0.048683472,0.9071928,Neu,-0.0045597777,wsj
102,2018-04-02 01:00:01,How next-generation 5G wireless could threaten AT&T and Verizon  ,0,0,1,1,40,53,0.023426484,0.62570703,0.3508664,Neg,-0.60228056,wsj
103,2018-04-02 00:45:00,"Hospitals, already wary of Walmart's advances into the heath-care sector, could face greater competitive pressure if the retailer completes its tie-up with insurer Humana   ",0,1,1,6,39,67,0.016172323,0.9486315,0.035196178,Neg,-0.9324592,wsj
106,2018-04-02 00:00:02,"New Yorkers flush their toilets millions of times a day, creating way more sewage than their city can handle. Here’s what happens when it's shipped south:  ",1,1,1,25,84,103,0.028541116,0.24791037,0.7235486,Neu,-0.21936925,wsj
107,2018-04-01 23:45:00,"Spotify's first day of trading on the NYSE, Tuesday, may be more volatile than usual because there isn’t any bank to act as a “stabilizing agent”  ",0,1,1,4,33,76,0.030631606,0.7664401,0.20292825,Neg,-0.7358085,wsj
114,2018-04-01 22:00:02,"It’s the only talk show that made Charlize Theron say, 'I hate my tongue right now. If I could pull it out, I would'  ",1,1,1,9,15,66,0.062339947,0.53043306,0.40722695,Neg,-0.4680931,wsj
117,2018-04-01 21:15:00,"It's the only talk show that made Charlize Theron say, 'I hate my tongue right now. If I could pull it out, I would'  ",1,1,1,9,19,111,0.06257571,0.5208851,0.4165392,Neg,-0.4583094,wsj
125,2018-04-01 19:30:00,"Even if the rest of his time in L.A. turns entirely forgettable, it may not matter. Ibrahimovic has already left one gigantic Zlatan signature on the MLS.  ",1,1,1,2,27,117,0.046956945,0.04794223,0.90510076,Neu,-0.0009852834,wsj
127,2018-04-01 19:15:00,Why pushing for companies to cough up their poison pills may be a fruitless battle  ,0,1,1,1,9,20,0.05389395,0.30824864,0.6378574,Neu,-0.2543547,wsj
133,2018-04-01 18:00:01,"The dollar can’t seem to catch a break. Trade tensions, accelerating growth abroad weigh on the U.S. currency.  ",0,1,1,9,48,58,0.017564252,0.92614925,0.056286484,Neg,-0.908585,wsj
135,2018-04-01 17:30:01,"On Tuesday, Spotify's first trading day, its executives won't come to the NYSE to participate in the usual rituals of an IPO, such as ringing the opening bell . ",0,1,1,5,26,77,0.024700906,0.17810787,0.7971912,Neu,-0.15340696,wsj
141,2018-04-01 16:00:00,"Walmart, a very sophisticated buyer of health benefits, could increase pressure on services provided within hospitals  ",1,0,1,4,33,48,0.020332748,0.9395227,0.04014458,Neg,-0.91918993,wsj
167,2018-04-01 05:56:00,"In Krakow, one of Europe's most underrated cities, you can live the high life on a super-low budget  ",0,0,1,16,108,350,0.052082583,0.041054595,0.9068628,Neu,0.011027988,wsj
171,2018-04-01 04:40:00,"'You can get on your horse and look like John Wayne out here, but live the most miserable life ever because you’re dealing with lawyers all the time.'    ",0,1,1,17,55,129,0.04400976,0.39065588,0.5653344,Neu,-0.34664613,wsj
190,2018-03-31 22:40:00,"Shanghai-based JinkoSolar will open its first U.S. factory in Jacksonville, Fla., which is expected to create 200 direct jobs.  ",1,1,1,5,27,56,0.84321314,0.012879432,0.14390741,Pos,0.8303337,wsj
192,2018-03-31 22:20:00,"An FBI effort launched in 2015 to track the number of people killed by police in the U.S. could begin gathering national data next year, but there is no set timetable  ",1,1,1,6,31,45,0.026201172,0.16592109,0.8078777,Neu,-0.13971992,wsj
