,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
6,2018-04-05 13:35:02,JPMorgan’s Dimon: Fed could take “drastic action” to tame inflation  ,1,0,1,0,1,1,0.29575023,0.17161164,0.5326381,Neu,0.12413859,ftfinancenews
34,2018-04-03 16:34:03,Brookfield’s US shopping mall deal should unnerve bulls  ,1,1,1,0,0,0,0.19167845,0.45074248,0.35757908,Neg,-0.25906402,ftfinancenews
45,2018-04-02 21:29:04,"Zuckerberg should quit as chairman, investor says  ",0,1,1,0,4,5,0.02081111,0.50427234,0.4749166,Neg,-0.48346123,ftfinancenews
68,2018-04-01 17:28:02,Bigger pension funds must work for savers  ,0,0,1,0,0,1,0.042448156,0.054128688,0.90342313,Neu,-0.011680532,ftfinancenews
77,2018-03-31 05:03:03,Falling tide will expose extent of fund industry costs  ,0,1,1,0,0,1,0.020882107,0.87106466,0.10805316,Neg,-0.85018253,ftfinancenews
111,2018-03-28 20:09:01,Aviva’s shares woes stem from EU — and Brexit may not solve it  ,0,1,1,2,1,0,0.010977849,0.96254385,0.02647835,Neg,-0.951566,ftfinancenews
128,2018-03-28 05:04:03,Why should I need a new iPad to bank online?  ,0,0,1,0,2,3,0.04031711,0.03431127,0.92537165,Neu,0.0060058422,ftfinancenews
134,2018-03-27 19:49:02,Melrose bid for GKN must be a fairly fought battle of Britain  ,0,0,1,0,0,0,0.05972603,0.029530087,0.9107439,Neu,0.030195942,ftfinancenews
155,2018-03-26 20:29:00,Abraaj Group may sell stake to strengthen its finances  ,0,0,1,0,1,1,0.4098228,0.022276716,0.56790054,Neu,0.38754606,ftfinancenews
194,2018-03-23 15:19:01,Pay rises will not solve Britain’s productivity problem  ,0,1,1,1,1,0,0.029613037,0.92925715,0.041129816,Neg,-0.89964414,ftfinancenews
212,2018-03-22 19:28:05,Lombard: GSK’s pursuit of Pfizer consumer unit need not be a costly move  ,1,0,1,0,0,1,0.14099684,0.011090957,0.8479122,Neu,0.12990588,ftfinancenews
236,2018-03-21 21:08:05,Kingfisher can roll out a DIY fix-up plan that Carpetright lacks  ,1,0,1,0,0,0,0.18303646,0.008398632,0.80856484,Neu,0.17463782,ftfinancenews
260,2018-03-21 05:05:01,Should I transfer my university pension?  ,0,0,1,0,1,1,0.03454757,0.04501856,0.9204339,Neu,-0.01047099,ftfinancenews
283,2018-03-20 05:03:01,Stewardship must be embedded across the investment chain  ,1,0,1,0,0,0,0.09591065,0.015008371,0.889081,Neu,0.08090228,ftfinancenews
284,2018-03-20 05:03:01,Will BlackRock’s algorithms beat the fund managers  ,1,0,1,1,2,2,0.3328054,0.017281244,0.6499134,Neu,0.31552416,ftfinancenews
292,2018-03-19 19:13:05,The Brexit transition: what difference will it make?  ,0,0,1,0,1,2,0.03639679,0.05689959,0.90670365,Neu,-0.020502798,ftfinancenews
317,2018-03-19 03:03:02,Asset managers will rue failure to tackle costs  ,0,0,1,0,1,2,0.13393562,0.4430095,0.42305493,Neg,-0.30907387,ftfinancenews
398,2018-03-14 13:14:04,China’s next central bank chief will owe a debt to Zhou Xiaochuan  ,1,0,1,0,0,0,0.02983514,0.077539586,0.8926252,Neu,-0.047704443,ftfinancenews
425,2018-03-13 16:25:05,Deutsche’s DWS warns governance structure could dent IPO valuation  ,1,1,1,0,0,2,0.0093120765,0.9645393,0.02614859,Neg,-0.9552272,ftfinancenews
473,2018-03-12 05:04:02,Why 2018 could be the make-or-break year for P2P lenders  ,0,0,1,0,0,0,0.043063737,0.06731824,0.88961804,Neu,-0.0242545,ftfinancenews
535,2018-03-07 18:04:00,Philip Hammond warns EU will hurt itself if it punishes the City  ,0,1,1,0,3,1,0.021957295,0.9275513,0.050491348,Neg,-0.90559405,ftfinancenews
537,2018-03-07 16:13:04,Hammond warns punishing City in Brexit deal will injure EU companies  ,0,1,1,0,1,0,0.029868985,0.9246625,0.045468587,Neg,-0.8947935,ftfinancenews
556,2018-03-06 15:53:01,Should the US ease regulation on its big banks? FT readers respond  ,0,1,1,0,2,1,0.067591846,0.043215897,0.8891923,Neu,0.024375949,ftfinancenews
557,2018-03-06 15:34:04,Norway’s oil fund could lose over $420bn in next big market crash  ,0,0,1,0,3,0,0.00835774,0.9657692,0.025873046,Neg,-0.9574114,ftfinancenews
561,2018-03-06 08:39:04,"‘Life will go on’ after Brexit, says French economy minister  ",0,1,1,0,2,0,0.20214885,0.16391475,0.63393635,Neu,0.0382341,ftfinancenews
565,2018-03-06 05:03:04,What more can banks and their customers do to fight fraud?  ,0,1,1,0,1,0,0.04126444,0.042033102,0.9167024,Neu,-0.0007686615,ftfinancenews
597,2018-03-03 07:04:02,Mercer says managers should pay to run clients’ money  ,0,1,1,3,4,1,0.10240508,0.10879877,0.7887961,Neu,-0.0063936934,ftfinancenews
650,2018-02-28 20:05:05,ITV’s margins can only slide in Netflix and Sky technology race  ,0,0,1,0,0,0,0.08245205,0.42613342,0.49141452,Neu,-0.34368137,ftfinancenews
705,2018-02-27 04:05:05,Bank bonus caps could do wonders for gender equality  ,0,0,1,0,0,2,0.77768815,0.08623288,0.13607898,Pos,0.69145525,ftfinancenews
747,2018-02-24 03:29:01,GE warns it could face DoJ action in subprime lending probe  ,0,1,1,0,1,0,0.011045902,0.9538637,0.035090473,Neg,-0.9428178,ftfinancenews
764,2018-02-23 11:43:03,True grit: will redevelopment blunt Kentish Town’s edgy appeal?  ,1,0,1,0,0,1,0.15920906,0.035456788,0.8053341,Neu,0.123752266,ftfinancenews
804,2018-02-22 06:03:03,Blockchain could save asset managers $2.7bn a year  ,0,0,1,0,6,3,0.13388361,0.06717896,0.79893744,Neu,0.06670465,ftfinancenews
807,2018-02-22 05:06:05,Annuity firms must tell savers how their rates compare  ,0,1,1,0,2,1,0.02613879,0.05518778,0.9186734,Neu,-0.02904899,ftfinancenews
836,2018-02-20 20:01:03,Lombard: Corbyn’s hostility to takeovers would deny companies momentum  ,0,1,1,1,1,0,0.054881226,0.79398793,0.15113086,Neg,-0.7391067,ftfinancenews
857,2018-02-19 20:54:03,Lombard: Reckitt must work through growing pains to win healthy support  ,0,1,1,0,1,1,0.8684603,0.010324337,0.12121539,Pos,0.85813594,ftfinancenews
865,2018-02-19 11:18:05,Price war between banks could offset benefits of volatility  ,0,0,1,0,1,3,0.90257853,0.029443791,0.06797771,Pos,0.87313473,ftfinancenews
878,2018-02-18 20:27:01,Fears Oxfam scandal could hit all major charity donations  ,0,0,1,1,2,1,0.010663033,0.9539013,0.03543568,Neg,-0.94323826,ftfinancenews
904,2018-02-16 11:05:04,Can I delist my cottage?  ,0,0,1,0,0,0,0.02156628,0.08466285,0.8937709,Neu,-0.06309657,ftfinancenews
905,2018-02-16 10:50:00,Failings of RBS must be met with consequences  ,1,0,1,0,0,2,0.025547637,0.3296551,0.6447973,Neu,-0.3041075,ftfinancenews
916,2018-02-15 20:20:03,Lombard: Simpler structures could mean less Relx-ing on the train  ,0,0,1,1,0,1,0.15870988,0.29040956,0.5508805,Neu,-0.13169968,ftfinancenews
928,2018-02-15 05:04:01,Which foreign countries will grant me citizenship if I invest?  ,0,1,1,1,4,9,0.044622116,0.018153202,0.9372247,Neu,0.026468914,ftfinancenews
936,2018-02-14 19:45:04,Lombard: Dyson should never say never in quest for electric dream  ,0,0,1,0,0,1,0.07189389,0.025910541,0.9021956,Neu,0.04598335,ftfinancenews
